id,Дата,UserID,Продукт,Количество,Цена
577,2014-09-17,280,Электрочайник,3,20643
578,2009-11-19,134,Цифровая камера,7,16516
579,2021-12-19,64,Робот-пылесос,2,46802
580,2017-02-18,257,Беспроводные наушники,15,38726
581,2005-08-04,5,Электрическая зубная щетка,20,19394
582,2022-06-23,162,Робот-пылесос,6,22922
583,2019-04-26,233,Беспроводные наушники,5,10682
584,2007-01-25,107,Фитнес-браслет,16,11341
585,2022-03-10,113,Сенсорная лампа,7,19735
586,2016-04-13,132,Умные часы,1,20059
587,2011-06-01,13,Электрическая зубная щетка,6,38744
588,2018-06-15,84,Фитнес-браслет,20,40132
589,2011-08-13,56,Ноутбук,18,15681
590,2009-08-08,195,Стиральная машина,3,35962
591,2012-06-26,180,Смартфон,13,32927
592,2021-12-17,68,Планшет,9,6993
593,2007-11-15,84,Умные часы,5,25836
594,2013-09-11,167,Фитнес-браслет,15,22014
595,2012-08-11,122,Стиральная машина,1,5327
596,2012-09-05,176,Микроволновая печь,17,10040
597,2008-11-28,5,Стиральная машина,13,9048
598,2008-01-14,102,Смартфон,19,8505
599,2008-02-09,86,Ноутбук,2,27713
600,2016-05-20,217,Соковыжималка,5,15284
601,2012-05-01,288,Электрочайник,7,4774
602,2014-11-02,55,Фитнес-браслет,8,14339
603,2016-08-08,75,Смартфон,9,42355
604,2007-08-11,231,Соковыжималка,4,35359
605,2009-11-01,97,Электрическая зубная щетка,16,26865
606,2007-08-30,267,Парогенератор,12,7602
607,2010-11-28,89,Электрочайник,4,15990
608,2004-10-17,146,Соковыжималка,3,49534
609,2013-05-22,240,Стиральная машина,17,34075
610,2006-01-14,6,Холодильник,15,43424
611,2007-01-26,218,Игровая консоль,5,957
612,2010-06-13,283,Холодильник,8,15813
613,2005-09-18,51,Ноутбук,5,1748
614,2020-05-21,66,Внешний жесткий диск,3,14853
615,2011-06-04,301,Умные часы,7,35965
616,2016-04-13,90,Смартфон,6,35150
617,2022-07-12,22,Планшет,6,15654
618,2011-05-06,136,Холодильник,12,25140
619,2010-03-22,228,Портативная колонка,14,17340
620,2005-10-15,190,Смартфон,4,15983
621,2005-04-12,260,Ноутбук,19,14146
622,2006-07-27,248,Соковыжималка,7,18409
623,2018-11-18,275,Смартфон,16,13512
624,2020-10-21,248,Внешний жесткий диск,16,6817
625,2006-02-27,89,Холодильник,9,37178
626,2016-10-08,45,Планшет,7,33520
627,2017-01-19,72,Внешний жесткий диск,6,43660
628,2006-02-07,65,Электрическая зубная щетка,20,29948
629,2023-05-19,146,Портативная колонка,13,10589
630,2014-06-19,251,Холодильник,6,32277
631,2012-04-06,237,Сенсорная лампа,9,11237
632,2012-09-04,37,Беспроводные наушники,10,27989
633,2009-07-25,168,Парогенератор,9,36457
634,2021-09-29,284,Портативная колонка,10,31951
635,2010-03-11,276,Электрочайник,17,25955
636,2015-08-23,127,Соковыжималка,11,29883
637,2019-07-29,247,Сенсорная лампа,11,49983
638,2005-09-03,114,Стиральная машина,6,12529
639,2017-01-14,17,Фитнес-браслет,2,49314
640,2013-01-16,73,Парогенератор,3,2305
641,2016-07-17,269,Электрическая зубная щетка,1,42458
642,2008-01-25,130,Внешний жесткий диск,10,49750
643,2012-10-09,259,Холодильник,19,3703
644,2024-08-09,32,Электрочайник,19,39716
645,2012-04-13,119,Соковыжималка,6,46605
646,2011-08-11,154,Микроволновая печь,11,14652
647,2015-05-22,210,Умные часы,19,45989
648,2023-07-09,114,Умные часы,3,13924
649,2006-05-04,90,Умные часы,3,4682
650,2010-11-23,168,Фитнес-браслет,14,12561
651,2007-06-27,205,Смартфон,5,7252
652,2008-06-06,31,Стиральная машина,11,27893
653,2007-08-28,127,Внешний жесткий диск,18,30652
654,2020-08-13,153,Сенсорная лампа,15,7554
655,2018-06-20,8,Сенсорная лампа,7,17183
656,2013-09-11,276,Парогенератор,6,32426
657,2007-10-18,75,Электрическая зубная щетка,1,33647
658,2020-01-01,251,Беспроводные наушники,2,23886
659,2009-04-03,50,Соковыжималка,15,26275
660,2021-10-15,200,Микроволновая печь,15,26963
661,2018-03-08,74,Умные часы,7,28581
662,2016-11-21,125,Электрическая зубная щетка,18,6928
663,2008-04-20,96,Цифровая камера,8,45153
664,2010-07-05,69,Цифровая камера,4,4580
665,2015-08-12,38,Умные часы,5,27028
666,2014-01-20,293,Внешний жесткий диск,17,19527
667,2024-09-27,282,Беспроводные наушники,13,24583
668,2005-07-21,228,Умные часы,2,27389
669,2014-07-31,25,Планшет,17,13449
670,2021-09-03,17,Смартфон,5,38427
671,2006-06-07,188,Фитнес-браслет,1,48965
672,2012-07-10,35,Стиральная машина,18,16403
673,2009-11-06,90,Микроволновая печь,13,3848
674,2014-06-23,123,Холодильник,6,32711
675,2010-05-02,183,Электрическая зубная щетка,3,30939
676,2022-01-31,121,Игровая консоль,3,46130
677,2012-04-19,243,Портативная колонка,16,6680
678,2006-10-26,48,Цифровая камера,10,20999
679,2018-08-24,97,Электрическая зубная щетка,16,33837
680,2008-10-31,64,Электрическая зубная щетка,7,11361
681,2013-08-05,161,Холодильник,10,34666
682,2019-03-19,253,Фитнес-браслет,15,27155
683,2016-12-20,106,Парогенератор,7,37241
684,2018-02-01,55,Ноутбук,20,48746
685,2018-11-25,229,Ноутбук,18,6044
686,2022-03-21,293,Фитнес-браслет,17,43681
687,2012-06-05,144,Фитнес-браслет,15,40167
688,2010-06-16,287,Парогенератор,19,39435
689,2016-09-08,284,Умные часы,3,1347
690,2024-01-15,97,Планшет,14,1418
691,2017-04-23,234,Внешний жесткий диск,14,43449
692,2023-10-14,264,Цифровая камера,2,19197
693,2005-05-21,119,Смартфон,11,16598
694,2019-06-11,96,Электрочайник,16,26428
695,2013-12-18,212,Портативная колонка,6,29850
696,2006-01-09,60,Сенсорная лампа,4,43266
697,2007-06-29,150,Холодильник,14,16918
698,2008-06-05,128,Парогенератор,2,29157
699,2007-10-26,79,Ноутбук,3,30819
700,2012-03-26,295,Фитнес-браслет,17,7682
701,2007-03-26,29,Фитнес-браслет,8,35183
702,2012-05-30,202,Робот-пылесос,5,7683
703,2022-05-25,299,Смартфон,5,7462
704,2006-11-17,263,Беспроводные наушники,6,22123
705,2010-05-17,39,Стиральная машина,8,21763
706,2016-03-07,262,Планшет,8,43789
707,2015-06-16,242,Ноутбук,9,45626
708,2013-08-10,222,Электрочайник,3,3203
709,2005-08-22,242,Портативная колонка,18,24434
710,2023-03-25,281,Робот-пылесос,4,25870
711,2007-02-06,95,Робот-пылесос,17,33474
712,2017-12-29,119,Планшет,1,38589
713,2010-04-19,76,Фитнес-браслет,5,8565
714,2023-07-18,69,Робот-пылесос,9,46050
715,2005-10-20,32,Внешний жесткий диск,7,36262
716,2023-07-21,122,Портативная колонка,8,38614
717,2014-05-01,291,Беспроводные наушники,12,40761
718,2016-07-05,254,Беспроводные наушники,5,35641
719,2009-11-30,210,Ноутбук,11,44442
720,2006-11-17,270,Фитнес-браслет,18,11089
721,2024-03-10,296,Микроволновая печь,15,40396
722,2012-08-20,73,Планшет,5,35158
723,2005-03-10,204,Электрическая зубная щетка,11,6069
724,2014-03-30,165,Фитнес-браслет,2,48556
725,2014-02-19,217,Сенсорная лампа,14,45703
726,2020-11-20,19,Электрическая зубная щетка,2,21306
727,2009-09-14,192,Портативная колонка,7,40979
728,2022-12-22,185,Стиральная машина,19,1857
729,2012-08-20,182,Микроволновая печь,10,8877
730,2013-06-24,196,Робот-пылесос,1,44316
731,2011-07-10,65,Портативная колонка,14,47585
732,2007-12-28,163,Холодильник,9,28861
733,2023-01-22,196,Холодильник,19,34702
734,2023-09-28,27,Соковыжималка,4,4603
735,2008-09-10,86,Портативная колонка,16,27423
736,2018-03-14,82,Портативная колонка,3,10513
737,2014-12-01,274,Электрочайник,13,2920
738,2005-08-20,1,Фитнес-браслет,16,42940
739,2019-12-09,146,Электрическая зубная щетка,7,5543
740,2016-12-06,12,Портативная колонка,8,27914
741,2024-07-10,130,Соковыжималка,4,27468
742,2005-01-03,26,Электрочайник,8,46274
743,2005-07-17,80,Соковыжималка,19,19242
744,2014-11-04,279,Электрическая зубная щетка,14,36290
745,2022-08-05,231,Игровая консоль,17,11120
746,2019-05-26,19,Фитнес-браслет,14,29513
747,2015-09-23,53,Внешний жесткий диск,11,37961
748,2015-07-25,173,Смартфон,7,6920
749,2016-10-23,71,Микроволновая печь,20,30895
750,2019-12-18,127,Игровая консоль,16,2747
751,2012-07-19,20,Умные часы,6,27301
752,2011-04-19,120,Смартфон,4,27491
753,2018-09-12,123,Робот-пылесос,5,24188
754,2023-10-11,72,Беспроводные наушники,10,32264
755,2015-07-31,190,Игровая консоль,20,27684
756,2023-05-13,203,Беспроводные наушники,16,3246
757,2005-02-12,39,Робот-пылесос,13,21369
758,2009-11-09,53,Парогенератор,5,39863
759,2021-12-06,111,Планшет,3,47629
760,2018-02-02,216,Портативная колонка,18,23380
761,2019-10-07,54,Цифровая камера,18,4290
762,2008-03-04,123,Холодильник,3,44500
763,2010-09-07,25,Портативная колонка,2,29091
764,2016-09-15,161,Ноутбук,4,12101
765,2006-07-16,272,Беспроводные наушники,19,28618
766,2008-01-25,210,Цифровая камера,20,15061
767,2014-02-02,172,Соковыжималка,16,48378
768,2017-08-01,219,Соковыжималка,16,32444
769,2013-05-15,108,Электрочайник,20,46812
770,2005-09-14,35,Ноутбук,8,31968
771,2015-11-25,228,Портативная колонка,7,46924
772,2019-03-04,28,Соковыжималка,4,8250
773,2023-10-03,120,Холодильник,6,17312
774,2014-05-25,296,Портативная колонка,7,30153
775,2014-03-15,90,Цифровая камера,5,24304
776,2006-11-09,219,Цифровая камера,2,20468
777,2009-07-03,10,Микроволновая печь,6,35921
778,2024-10-10,217,Стиральная машина,15,2535
779,2022-02-12,87,Ноутбук,7,8874
780,2005-12-13,43,Беспроводные наушники,5,2952
781,2011-05-28,225,Внешний жесткий диск,5,12063
782,2009-02-28,5,Портативная колонка,20,4931
783,2018-06-13,81,Электрическая зубная щетка,1,40607
784,2011-12-12,237,Робот-пылесос,3,10574
785,2009-08-15,144,Соковыжималка,10,35007
786,2020-06-25,58,Игровая консоль,2,36654
787,2013-06-28,111,Умные часы,17,17178
788,2011-02-17,71,Робот-пылесос,7,46119
789,2007-10-18,225,Фитнес-браслет,5,25217
790,2019-10-28,219,Портативная колонка,20,27473
791,2013-05-19,39,Планшет,4,20607
792,2016-05-10,254,Игровая консоль,8,36321
793,2011-11-07,242,Робот-пылесос,13,19116
794,2024-10-15,59,Беспроводные наушники,1,34685
795,2006-07-26,25,Соковыжималка,16,42450
796,2013-07-26,294,Беспроводные наушники,6,37644
797,2014-04-10,206,Парогенератор,6,26127
798,2014-09-19,59,Умные часы,3,23307
799,2007-05-27,114,Электрочайник,6,23836
800,2018-12-26,66,Соковыжималка,17,22454
